DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
10-06-2020 11:30,4135001,bvBOhCH3iADSZry,7398.375,723.9,2310.625,6495657.625
10-06-2020 11:45,4135001,bvBOhCH3iADSZry,8594.857143,839.6142857,2482,6495829
10-06-2020 12:00,4135001,bvBOhCH3iADSZry,12337.625,1202.9375,2740.75,6496087.75
10-06-2020 12:15,4135001,bvBOhCH3iADSZry,8449.714286,825.9428571,3013.857143,6496360.857
10-06-2020 12:30,4135001,bvBOhCH3iADSZry,10370.71429,1011.985714,3212.428571,6496559.429
10-06-2020 12:45,4135001,bvBOhCH3iADSZry,10611.375,1036.5,3483.875,6496830.875
10-06-2020 13:00,4135001,bvBOhCH3iADSZry,9142.857143,894.2285714,3725,6497072
10-06-2020 13:15,4135001,bvBOhCH3iADSZry,6828,668.525,3911,6497258
10-06-2020 13:30,4135001,bvBOhCH3iADSZry,10753,1050.957143,4138,6497485
10-06-2020 13:45,4135001,bvBOhCH3iADSZry,9229.75,902.85,4383.625,6497730.625
10-06-2020 14:00,4135001,bvBOhCH3iADSZry,6644.857143,650.7428571,4576.714286,6497923.714
10-06-2020 14:15,4135001,bvBOhCH3iADSZry,8196.875,802.1625,4742.125,6498089.125
10-06-2020 14:30,4135001,bvBOhCH3iADSZry,5402.142857,529.2285714,4930.857143,6498277.857
10-06-2020 14:45,4135001,bvBOhCH3iADSZry,985,95.7,4989.5,6498336.5
10-06-2020 15:00,4135001,bvBOhCH3iADSZry,2012.571429,197.0428571,5020.714286,6498367.714
10-06-2020 15:15,4135001,bvBOhCH3iADSZry,3266.625,320.8375,5085.625,6498432.625
10-06-2020 15:30,4135001,bvBOhCH3iADSZry,4362.857143,428.3,5183.857143,6498530.857
10-06-2020 15:45,4135001,bvBOhCH3iADSZry,3460.25,340.175,5276.75,6498623.75
10-06-2020 16:00,4135001,bvBOhCH3iADSZry,3870.285714,380.3142857,5367.285714,6498714.286
10-06-2020 16:15,4135001,bvBOhCH3iADSZry,4950.625,485.3375,5477.375,6498824.375
10-06-2020 16:30,4135001,bvBOhCH3iADSZry,3097.142857,304.0142857,5581.714286,6498928.714
10-06-2020 16:45,4135001,bvBOhCH3iADSZry,2530.5,248.1625,5650.125,6498997.125
10-06-2020 17:00,4135001,bvBOhCH3iADSZry,2249.857143,220.6,5705.142857,6499052.143
10-06-2020 17:15,4135001,bvBOhCH3iADSZry,2326.857143,228.1571429,5760.571429,6499107.571
10-06-2020 17:30,4135001,bvBOhCH3iADSZry,1399.4,136.42,5801,6499148
10-06-2020 17:45,4135001,bvBOhCH3iADSZry,1090.714286,106.0285714,5836.571429,6499183.571
10-06-2020 18:00,4135001,bvBOhCH3iADSZry,510.4285714,49.37142857,5854.857143,6499201.857
10-06-2020 18:15,4135001,bvBOhCH3iADSZry,98.625,9.5125,5861.875,6499208.875
10-06-2020 18:30,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 18:45,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 19:00,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 19:15,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 19:30,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 19:45,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 20:00,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 20:15,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 20:30,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 20:45,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 21:00,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 21:15,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 21:30,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 21:45,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 22:00,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 22:15,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 22:30,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 22:45,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 23:00,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 23:15,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 23:30,4135001,bvBOhCH3iADSZry,0,0,5863,6499210
10-06-2020 23:45,4135001,bvBOhCH3iADSZry,0,0,2512.714286,6499210
11-06-2020 00:00,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 00:15,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 00:30,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 00:45,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 01:00,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 01:15,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 01:30,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 01:45,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 02:00,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 02:15,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 02:30,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 02:45,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 03:00,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 03:15,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 03:30,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 03:45,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 04:00,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 04:15,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 04:30,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 04:45,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 05:00,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 05:15,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 05:30,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 05:45,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 06:00,4135001,bvBOhCH3iADSZry,0,0,0,6499210
11-06-2020 06:15,4135001,bvBOhCH3iADSZry,132.8571429,12.85714286,0.857142857,6499210.857
11-06-2020 06:30,4135001,bvBOhCH3iADSZry,333,32.175,6.5,6499216.5
11-06-2020 06:45,4135001,bvBOhCH3iADSZry,486.5714286,47.05714286,16.42857143,6499226.429
11-06-2020 07:00,4135001,bvBOhCH3iADSZry,703.875,68.2375,30,6499240
11-06-2020 07:15,4135001,bvBOhCH3iADSZry,1105.142857,107.4,52.28571429,6499262.286
11-06-2020 07:30,4135001,bvBOhCH3iADSZry,1358.5,132.35,81.625,6499291.625
11-06-2020 07:45,4135001,bvBOhCH3iADSZry,1864.428571,182.7571429,120.8571429,6499330.857
11-06-2020 08:00,4135001,bvBOhCH3iADSZry,2389,234.25,172.75,6499382.75
11-06-2020 08:15,4135001,bvBOhCH3iADSZry,2677.428571,262.5714286,235.5714286,6499445.571
11-06-2020 08:30,4135001,bvBOhCH3iADSZry,2807.375,275.3625,301.5,6499511.5
11-06-2020 08:45,4135001,bvBOhCH3iADSZry,3153.571429,310.0571429,376.8571429,6499586.857
11-06-2020 09:00,4135001,bvBOhCH3iADSZry,3494.75,343.525,459,6499669
11-06-2020 09:15,4135001,bvBOhCH3iADSZry,3864.571429,379.7571429,549.4285714,6499759.429
11-06-2020 09:30,4135001,bvBOhCH3iADSZry,4115.375,404.325,647.375,6499857.375
11-06-2020 09:45,4135001,bvBOhCH3iADSZry,4410.571429,433.1,751.7142857,6499961.714
11-06-2020 10:00,4135001,bvBOhCH3iADSZry,4749,465.6625,864.625,6500074.625
11-06-2020 10:15,4135001,bvBOhCH3iADSZry,5176.428571,507.4428571,984.8571429,6500194.857
11-06-2020 10:30,4135001,bvBOhCH3iADSZry,5287.857143,518.3,1106.428571,6500316.429
11-06-2020 10:45,4135001,bvBOhCH3iADSZry,5470.625,536.175,1234.125,6500444.125
11-06-2020 11:00,4135001,bvBOhCH3iADSZry,6661.285714,652.5,1387.428571,6500597.429
11-06-2020 11:15,4135001,bvBOhCH3iADSZry,7185.875,703.6875,1562,6500772
11-06-2020 11:30,4135001,bvBOhCH3iADSZry,6695.857143,655.8428571,1730.571429,6500940.571
11-06-2020 11:45,4135001,bvBOhCH3iADSZry,7646.25,748.575,1904.375,6501114.375
11-06-2020 12:00,4135001,bvBOhCH3iADSZry,8626.571429,844.1,2104,6501314
11-06-2020 12:15,4135001,bvBOhCH3iADSZry,8385.375,820.5875,2317.375,6501527.375
11-06-2020 12:30,4135001,bvBOhCH3iADSZry,7287.571429,713.5857143,2512.142857,6501722.143
11-06-2020 12:45,4135001,bvBOhCH3iADSZry,5609.5,549.725,2672.5,6501882.5
11-06-2020 13:00,4135001,bvBOhCH3iADSZry,6084.857143,596.2,2814,6502024
11-06-2020 13:15,4135001,bvBOhCH3iADSZry,6719.5,658.1625,2977.25,6502187.25
11-06-2020 13:30,4135001,bvBOhCH3iADSZry,4446.714286,436.4857143,3118.142857,6502328.143
11-06-2020 13:45,4135001,bvBOhCH3iADSZry,5750.625,563.575,3238.5,6502448.5
11-06-2020 14:00,4135001,bvBOhCH3iADSZry,6276.428571,614.8571429,3386,6502596
11-06-2020 14:15,4135001,bvBOhCH3iADSZry,8970.875,877.25,3573.25,6502783.25
11-06-2020 14:30,4135001,bvBOhCH3iADSZry,10341.57143,1010.942857,3809.142857,6503019.143
11-06-2020 14:45,4135001,bvBOhCH3iADSZry,5250.625,514.85,3990.5,6503200.5
11-06-2020 15:00,4135001,bvBOhCH3iADSZry,6546.714286,641.3142857,4134.857143,6503344.857
11-06-2020 15:15,4135001,bvBOhCH3iADSZry,5757.428571,564.2857143,4288.428571,6503498.429
11-06-2020 15:30,4135001,bvBOhCH3iADSZry,6545.25,641.1625,4436.5,6503646.5
11-06-2020 15:45,4135001,bvBOhCH3iADSZry,5868.428571,575.1428571,4591.571429,6503801.571
11-06-2020 16:00,4135001,bvBOhCH3iADSZry,4278.75,420.125,4717.25,6503927.25
11-06-2020 16:15,4135001,bvBOhCH3iADSZry,4133.285714,406.0714286,4818.857143,6504028.857
11-06-2020 16:30,4135001,bvBOhCH3iADSZry,3361.5,330.4875,4910.75,6504120.75
11-06-2020 16:45,4135001,bvBOhCH3iADSZry,2928.857143,287.5142857,4987.571429,6504197.571
11-06-2020 17:00,4135001,bvBOhCH3iADSZry,2206.375,216.325,5051,6504261
11-06-2020 17:15,4135001,bvBOhCH3iADSZry,1740.428571,170.5857143,5099.428571,6504309.429
11-06-2020 17:30,4135001,bvBOhCH3iADSZry,1314.5,127.9,5137.5,6504347.5
11-06-2020 17:45,4135001,bvBOhCH3iADSZry,909.4285714,88.31428571,5164.857143,6504374.857
11-06-2020 18:00,4135001,bvBOhCH3iADSZry,575.25,55.6875,5183,6504393
11-06-2020 18:15,4135001,bvBOhCH3iADSZry,269.5714286,26.02857143,5193,6504403
11-06-2020 18:30,4135001,bvBOhCH3iADSZry,43.75,4.225,5196.875,6504406.875
11-06-2020 18:45,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 19:00,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 19:15,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 19:30,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 19:45,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 20:00,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 20:15,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 20:30,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 20:45,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 21:00,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 21:15,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 21:30,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 21:45,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 22:00,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 22:15,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 22:30,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 22:45,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 23:00,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 23:15,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 23:30,4135001,bvBOhCH3iADSZry,0,0,5197,6504407
11-06-2020 23:45,4135001,bvBOhCH3iADSZry,0,0,2598.5,6504407
12-06-2020 00:00,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 00:15,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 00:30,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 00:45,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 01:00,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 01:15,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 01:30,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 01:45,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 02:00,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 02:15,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 02:30,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 02:45,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 03:00,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 03:15,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 03:30,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 03:45,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 04:00,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 04:15,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 04:30,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 04:45,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 05:00,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 05:15,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 05:30,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 05:45,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 06:00,4135001,bvBOhCH3iADSZry,0,0,0,6504407
12-06-2020 06:15,4135001,bvBOhCH3iADSZry,147.5,14.225,1.125,6504408.125
12-06-2020 06:30,4135001,bvBOhCH3iADSZry,333.5714286,32.25714286,7,6504414
12-06-2020 06:45,4135001,bvBOhCH3iADSZry,641.375,62.125,19,6504426
12-06-2020 07:00,4135001,bvBOhCH3iADSZry,854.7142857,82.97142857,37.71428571,6504444.714
12-06-2020 07:15,4135001,bvBOhCH3iADSZry,977.875,94.9875,59.875,6504466.875
12-06-2020 07:30,4135001,bvBOhCH3iADSZry,869.7142857,84.45714286,82.28571429,6504489.286
12-06-2020 07:45,4135001,bvBOhCH3iADSZry,1216.5,118.325,107.125,6504514.125
12-06-2020 08:00,4135001,bvBOhCH3iADSZry,1619.857143,158.2714286,140.1428571,6504547.143
12-06-2020 08:15,4135001,bvBOhCH3iADSZry,2598,254.7875,193.875,6504600.875
12-06-2020 08:30,4135001,bvBOhCH3iADSZry,2975.571429,292,261.4285714,6504668.429
12-06-2020 08:45,4135001,bvBOhCH3iADSZry,3784.625,371.95,342.75,6504749.75
12-06-2020 09:00,4135001,bvBOhCH3iADSZry,4600.571429,451.6571429,446.4285714,6504853.429
12-06-2020 09:15,4135001,bvBOhCH3iADSZry,5554.857143,544.4142857,570,6504977
12-06-2020 09:30,4135001,bvBOhCH3iADSZry,4893,479.7,694.125,6505101.125
12-06-2020 09:45,4135001,bvBOhCH3iADSZry,5949.285714,582.9571429,823,6505230
12-06-2020 10:00,4135001,bvBOhCH3iADSZry,5399,529.1625,966.5,6505373.5
12-06-2020 10:15,4135001,bvBOhCH3iADSZry,7357.285714,720.3571429,1112.428571,6505519.429
12-06-2020 10:30,4135001,bvBOhCH3iADSZry,7455.75,729.9625,1291.125,6505698.125
12-06-2020 10:45,4135001,bvBOhCH3iADSZry,6225.285714,609.9,1472,6505879
12-06-2020 11:00,4135001,bvBOhCH3iADSZry,5703.375,558.9625,1609.625,6506016.625
12-06-2020 11:15,4135001,bvBOhCH3iADSZry,8018.428571,784.7857143,1775.142857,6506182.143
12-06-2020 11:30,4135001,bvBOhCH3iADSZry,9046.875,884.975,2002.875,6506409.875
12-06-2020 11:45,4135001,bvBOhCH3iADSZry,8490.571429,830.8571429,2212.285714,6506619.286
12-06-2020 12:00,4135001,bvBOhCH3iADSZry,9269.5,906.35,2437,6506844
12-06-2020 12:15,4135001,bvBOhCH3iADSZry,6723.428571,658.5428571,2625.857143,6507032.857
12-06-2020 12:30,4135001,bvBOhCH3iADSZry,6515.5,638.2625,2788.25,6507195.25
12-06-2020 12:45,4135001,bvBOhCH3iADSZry,7133.285714,698.5285714,2953.428571,6507360.429
12-06-2020 13:00,4135001,bvBOhCH3iADSZry,7366.125,721.2625,3132.875,6507539.875
12-06-2020 13:15,4135001,bvBOhCH3iADSZry,7347.285714,719.4142857,3315,6507722
12-06-2020 13:30,4135001,bvBOhCH3iADSZry,7661.285714,750.0142857,3488,6507895
12-06-2020 13:45,4135001,bvBOhCH3iADSZry,8730.375,854.2,3687.75,6508094.75
12-06-2020 14:00,4135001,bvBOhCH3iADSZry,8093.428571,792.1428571,3898.428571,6508305.429
12-06-2020 14:15,4135001,bvBOhCH3iADSZry,6886.875,674.5,4078.875,6508485.875
12-06-2020 14:30,4135001,bvBOhCH3iADSZry,5996.285714,587.5428571,4236.428571,6508643.429
12-06-2020 14:45,4135001,bvBOhCH3iADSZry,5513.25,540.3625,4377.625,6508784.625
12-06-2020 15:00,4135001,bvBOhCH3iADSZry,5255.714286,515.2,4507.714286,6508914.714
12-06-2020 15:15,4135001,bvBOhCH3iADSZry,4544.5,445.825,4627.75,6509034.75
12-06-2020 15:30,4135001,bvBOhCH3iADSZry,5439,533.0857143,4747.714286,6509154.714
12-06-2020 15:45,4135001,bvBOhCH3iADSZry,4260.75,418.2625,4878,6509285
12-06-2020 16:00,4135001,bvBOhCH3iADSZry,2672.714286,262.2285714,4961.142857,6509368.143
12-06-2020 16:15,4135001,bvBOhCH3iADSZry,2525,247.625,5022.5,6509429.5
12-06-2020 16:30,4135001,bvBOhCH3iADSZry,2536.142857,248.7142857,5084.714286,6509491.714
12-06-2020 16:45,4135001,bvBOhCH3iADSZry,2388.25,234.1875,5145.875,6509552.875
12-06-2020 17:00,4135001,bvBOhCH3iADSZry,1763.428571,172.8571429,5198,6509605
12-06-2020 17:15,4135001,bvBOhCH3iADSZry,1655.875,162.3,5238.5,6509645.5
12-06-2020 17:30,4135001,bvBOhCH3iADSZry,2010.285714,197.0428571,5282,6509689
12-06-2020 17:45,4135001,bvBOhCH3iADSZry,1417,138.2125,5327,6509734
12-06-2020 18:00,4135001,bvBOhCH3iADSZry,754.2857143,73.11428571,5353.571429,6509760.571
12-06-2020 18:15,4135001,bvBOhCH3iADSZry,353,34.1,5366.428571,6509773.429
12-06-2020 18:30,4135001,bvBOhCH3iADSZry,73.375,7.0625,5371.375,6509778.375
12-06-2020 18:45,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 19:00,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 19:15,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 19:30,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 19:45,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 20:00,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 20:15,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 20:30,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 20:45,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 21:00,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 21:15,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 21:30,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 21:45,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 22:00,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 22:15,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 22:30,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 22:45,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 23:00,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 23:15,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 23:30,4135001,bvBOhCH3iADSZry,0,0,5372,6509779
12-06-2020 23:45,4135001,bvBOhCH3iADSZry,0,0,2686,6509779
13-06-2020 00:00,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 00:15,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 00:30,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 00:45,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 01:00,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 01:15,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 01:30,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 01:45,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 02:00,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 02:15,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 02:30,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 02:45,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 03:00,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 03:15,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 03:30,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 03:45,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 04:00,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 04:15,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 04:30,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 04:45,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 05:00,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 05:15,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 05:30,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 05:45,4135001,bvBOhCH3iADSZry,0,0,0,6509779
13-06-2020 06:00,4135001,bvBOhCH3iADSZry,90.25,8.7,0.375,6509779.375
13-06-2020 06:15,4135001,bvBOhCH3iADSZry,334.8571429,32.35714286,5.142857143,6509784.143
13-06-2020 06:30,4135001,bvBOhCH3iADSZry,558.5,54.05,15.875,6509794.875
13-06-2020 06:45,4135001,bvBOhCH3iADSZry,1017.285714,98.84285714,34.28571429,6509813.286
13-06-2020 07:00,4135001,bvBOhCH3iADSZry,1691.125,165.4,66,6509845
13-06-2020 07:15,4135001,bvBOhCH3iADSZry,2468.857143,242.0857143,116.5714286,6509895.571
13-06-2020 07:30,4135001,bvBOhCH3iADSZry,3152,309.6375,187.125,6509966.125
13-06-2020 07:45,4135001,bvBOhCH3iADSZry,4017.142857,394.7,275.5714286,6510054.571
13-06-2020 08:00,4135001,bvBOhCH3iADSZry,4843.428571,474.9857143,376.5714286,6510155.571
13-06-2020 08:15,4135001,bvBOhCH3iADSZry,5821.5,570.45,507.25,6510286.25
13-06-2020 08:30,4135001,bvBOhCH3iADSZry,6447.142857,631.5571429,656.7142857,6510435.714
13-06-2020 08:45,4135001,bvBOhCH3iADSZry,7111.75,696.4125,820.375,6510599.375
13-06-2020 09:00,4135001,bvBOhCH3iADSZry,8345.857143,816.7285714,1004,6510783
13-06-2020 09:15,4135001,bvBOhCH3iADSZry,8524.125,834.0375,1206.5,6510985.5
13-06-2020 09:30,4135001,bvBOhCH3iADSZry,7710,754.6571429,1406.571429,6511185.571
13-06-2020 09:45,4135001,bvBOhCH3iADSZry,7740.875,757.6125,1611.375,6511390.375
13-06-2020 10:00,4135001,bvBOhCH3iADSZry,10009.28571,977.5142857,1834.857143,6511613.857
13-06-2020 10:15,4135001,bvBOhCH3iADSZry,9636,942.175,2038.125,6511817.125
13-06-2020 10:30,4135001,bvBOhCH3iADSZry,10648.85714,1040.842857,2290.428571,6512069.429
13-06-2020 10:45,4135001,bvBOhCH3iADSZry,10009.375,977.325,2535,6512314
13-06-2020 11:00,4135001,bvBOhCH3iADSZry,9781.285714,954.9285714,2765.285714,6512544.286
13-06-2020 11:15,4135001,bvBOhCH3iADSZry,11911.75,1161.675,3028.375,6512807.375
13-06-2020 11:30,4135001,bvBOhCH3iADSZry,11025,1075.4,3308,6513087
13-06-2020 11:45,4135001,bvBOhCH3iADSZry,11507,1122.275,3585.75,6513364.75
13-06-2020 12:00,4135001,bvBOhCH3iADSZry,12633.85714,1231.785714,3886.142857,6513665.143
13-06-2020 12:15,4135001,bvBOhCH3iADSZry,10906.28571,1064.642857,4136.142857,6513915.143
13-06-2020 12:30,4135001,bvBOhCH3iADSZry,11675.75,1139.575,4410.125,6514189.125
13-06-2020 12:45,4135001,bvBOhCH3iADSZry,11743.28571,1145.371429,4684.857143,6514463.857
13-06-2020 13:00,4135001,bvBOhCH3iADSZry,9593.25,936.4125,4970.625,6514749.625
13-06-2020 13:15,4135001,bvBOhCH3iADSZry,8117.571429,793.5142857,5145.428571,6514924.429
13-06-2020 13:30,4135001,bvBOhCH3iADSZry,7332.375,717.8625,5362.125,6515141.125
13-06-2020 13:45,4135001,bvBOhCH3iADSZry,6849.571429,670.7428571,5525.142857,6515304.143
13-06-2020 14:00,4135001,bvBOhCH3iADSZry,10903.125,1064.4625,5741.875,6515520.875
13-06-2020 14:15,4135001,bvBOhCH3iADSZry,10613.14286,1036.085714,6016,6515795
13-06-2020 14:30,4135001,bvBOhCH3iADSZry,7924.125,775.1875,6247.25,6516026.25
13-06-2020 14:45,4135001,bvBOhCH3iADSZry,9957.857143,973.7,6456.142857,6516235.143
13-06-2020 15:00,4135001,bvBOhCH3iADSZry,9704.375,949.025,6695.125,6516474.125
13-06-2020 15:15,4135001,bvBOhCH3iADSZry,9038,884.0285714,6927,6516706
13-06-2020 15:30,4135001,bvBOhCH3iADSZry,6374.25,624.425,7139.5,6516918.5
13-06-2020 15:45,4135001,bvBOhCH3iADSZry,6068.285714,594.5,7279.857143,6517058.857
13-06-2020 16:00,4135001,bvBOhCH3iADSZry,6403.625,627.2375,7427.5,6517206.5
13-06-2020 16:15,4135001,bvBOhCH3iADSZry,2711.142857,266.0857143,7539.571429,6517318.571
